,Unnamed: 0,n,stand_rrg,lying_rrg,stand_rrn,lying_rrn,stand_rrg_sdnn,stand_rrg_rmssd,stand_rrg_nn50,stand_rrg_pnn50,lying_rrg_sdnn,lying_rrg_rmssd,lying_rrg_nn50,lying_rrg_pnn50,stand_rrn_sdnn,stand_rrn_rmssd,stand_rrn_nn50,stand_rrn_pnn50,lying_rrn_sdnn,lying_rrn_rmssd,lying_rrn_nn50,lying_rrn_pnn50,d_sdnn,d_rmssd,d_nn50,d_pnn50
0,0,1,,"[0.632, 0.744, 0.732, 0.788, 0.78, 0.756, 0.768, 0.768, 0.756, 0.768, 0.764, 0.756, 0.768, 0.76, 0.736, 0.752, 0.756, 0.78, 0.768, 0.752, 0.768, 0.768, 0.756, 0.768, 0.772, 0.756, 0.76, 0.768, 0.768, 0.772, 0.752, 0.716, 0.784, 0.768, 0.752, 0.768, 0.764, 0.748, 0.748, 0.776, 0.756, 0.756, 0.764, 0.764, 0.752, 0.768, 0.76, 0.756, 0.764, 0.76, 0.764, 0.772, 0.776, 0.76, 0.784, 0.776, 0.756, 0.784, 0.776, 0.76, 0.768, 0.756, 0.752, 0.78, 0.772, 0.76, 0.764, 0.772, 0.764, 0.76, 0.776, 0.776, 0.76, 0.78, 0.78, 0.764, 0.784, 0.78, 0.768, 0.784, 0.796, 0.772, 0.788, 0.764, 0.74, 0.76, 0.752, 0.8, 0.804, 0.78, 0.792, 0.784, 0.788, 0.772, 0.756, 0.756, 0.772, 0.776, 0.804, 0.792, 0.788, 0.792, 0.78, 0.776, 0.788, 0.756, 0.756, 0.76, 0.784, 0.772, 0.768, 0.8, 0.764, 0.78, 0.776, 0.76, 0.776, 0.736, 0.736, 0.752, 0.784, 0.784, 0.764, 0.772, 0.764, 0.752, 0.756, 0.764, 0.756, 0.736, 0.752, 0.76, 0.76, 0.756, 0.76, 0.748, 0.748, 0.76, 0.756, 0.744, 0.756, 0.732, 0.736, 0.764, 0.76, 0.74, 0.752, 0.748, 0.74, 0.748, 0.756, 0.748, 0.74, 0.756, 0.752, 0.72, 0.752, 0.76, 0.748, 0.744, 0.748, 0.752, 0.752, 0.744, 0.756, 0.756, 0.748, 0.736, 0.74, 0.728, 0.744, 0.772, 0.768, 0.74, 0.76, 0.752, 0.736, 0.756, 0.752, 0.74, 0.736, 0.732, 0.752, 0.768, 0.768, 0.748, 0.764, 0.772, 0.756, 0.772, 0.752, 0.732, 0.748, 0.728, 0.724, 0.732, 0.756, 0.76, 0.776, 0.784, 0.768, 0.756, 0.76, 0.748, 0.74, 0.748, 0.728, 0.76, 0.776, 0.772, 0.78, 0.78, 0.78, 0.756, 0.776, 0.772, 0.732, 0.76, 0.764, 0.784, 0.772, 0.772, 0.756, 0.768, 0.772, 0.76, 0.744, 0.748, 0.768, 0.78, 0.768, 0.748, 0.756, 0.728, 0.724, 0.768, 0.772, 0.756, 0.744, 0.74, 0.74, 0.768, 0.776, 0.764, 0.756, 0.764, 0.764, 0.748, 0.764, 0.76, 0.752, 0.764, 0.76, 0.752, 0.76, 0.756, 0.752, 0.764, 0.752, 0.752, 0.764, 0.76, 0.756, 0.768, 0.76, 0.756, 0.772, 0.764, 0.756, 0.776, 0.764, 0.756, 0.772, 0.768, 0.764, 0.776, 0.768, 0.756, 0.748, 0.74, 0.768, 0.78, 0.776, 0.76, 0.772, 0.772, 0.76, 0.776, 0.744, 0.756, 0.784, 0.78, 0.752, 0.772, 0.768, 0.752, 0.772, 0.768, 0.744, 0.748, 0.736, 0.78, 0.776, 0.768, 0.748, 0.76, 0.768, 0.752, 0.76, 0.76, 0.74, 0.76, 0.76, 0.756, 0.744, 0.756, 0.756, 0.744, 0.756, 0.756, 0.744, 0.744, 0.756, 0.752, 0.744, 0.756, 0.756, 0.744, 0.748, 0.76, 0.756, 0.744, 0.76, 0.756, 0.74, 0.756, 0.752, 0.748, 0.744, 0.756, 0.756, 0.752, 0.744, 0.764, 0.756, 0.744, 0.748, 0.756, 0.756, 0.756, 0.744, 0.752, 0.756, 0.748, 0.744, 0.76, 0.756, 0.744, 0.748, 0.76, 0.752, 0.744, 0.76, 0.756, 0.748, 0.748, 0.76, 0.756, 0.744, 0.76, 0.76, 0.752, 0.748, 0.76, 0.756, 0.744, 0.764, 0.756, 0.74, 0.756, 0.756, 0.748, 0.752, 0.76, 0.752, 0.748, 0.764, 0.76, 0.744, 0.76, 0.76, 0.748, 0.752, 0.764, 0.752, 0.744, 0.764, 0.76, 0.748, 0.752, 0.756, 0.744, 0.744, 0.756, 0.752, 0.74, 0.752, 0.748, 0.74, 0.748, 0.752, 0.748, 0.744, 0.752, 0.76, 0.744, 0.744, 0.76, 0.748, 0.74, 0.756, 0.752, 0.74, 0.744, 0.752, 0.748, 0.74, 0.756, 0.748, 0.736, 0.748, 0.752, 0.748, 0.744, 0.756, 0.752, 0.74, 0.752, 0.752, 0.748, 0.744, 0.756, 0.748, 0.74, 0.756, 0.756, 0.74, 0.756, 0.76, 0.748, 0.752, 0.756, 0.752, 0.744, 0.76, 0.756, 0.748, 0.752, 0.76, 0.752, 0.752, 0.76, 0.756, 0.744, 0.768, 0.756, 0.744, 0.76, 0.748, 0.752, 0.756, 0.756, 0.736, 0.736, 0.78, 0.74, 0.768, 0.748, 0.752, 0.748, 0.74, 0.736, 0.72, 0.764, 0.768, 0.784, 0.804, 0.776, 0.768, 0.768, 0.772, 0.744, 0.756, 0.756, 0.752, 0.76, 0.8, 0.76, 0.792, 0.78, 0.764, 0.772, 0.764, 0.752, 0.756, 0.776, 0.772, 0.752, 0.776, 0.768, 0.76, 0.712, 0.828, 0.74, 0.752, 0.752, 0.764, 0.776, 0.784, 0.796, 0.76, 0.788, 0.764, 0.748, 0.74, 0.76, 0.784, 0.756, 0.772, 0.76, 0.784, 0.764, 0.756, 0.752, 0.748, 0.792, 0.784, 0.772, 0.776, 0.772, 0.72, 0.736, 0.804, 0.76, 0.748, 0.752, 0.776, 0.756, 0.804, 0.772, 0.756, 0.776, 0.776, 0.772, 0.76, 0.772, 0.768, 0.752, 0.768, 0.764, 0.756, 0.752, 0.768, 0.764, 0.752, 0.764, 0.764, 0.744, 0.76, 0.764, 0.748, 0.756, 0.76, 0.76, 0.744, 0.76, 0.76, 0.748, 0.756, 0.76, 0.76, 0.756, 0.748, 0.764, 0.76, 0.744, 0.752, 0.756, 0.748, 0.756, 0.76, 0.74, 0.756, 0.752, 0.748, 0.744, 0.756, 0.748, 0.744, 0.76, 0.752, 0.74, 0.756, 0.748, 0.744, 0.752, 0.756, 0.74, 0.744, 0.756, 0.748, 0.74, 0.76, 0.752, 0.74, 0.752, 0.756, 0.736, 0.752, 0.756, 0.748, 0.752, 0.764, 0.756, 0.744, 0.764, 0.76, 0.744, 0.756, 0.764, 0.752, 0.752, 0.764, 0.764, 0.744, 0.756, 0.76, 0.744, 0.74, 0.788, 0.76, 0.764, 0.752, 0.772, 0.764, 0.752, 0.772, 0.764, 0.748, 0.756, 0.768, 0.76, 0.756, 0.772, 0.76, 0.76, 0.764, 0.764, 0.748, 0.764, 0.764, 0.748, 0.752, 0.76, 0.756, 0.748, 0.752, 0.74, 0.724, 0.76, 0.76, 0.744, 0.756, 0.748, 0.748, 0.744, 0.772, 0.768, 0.76, 0.772, 0.768, 0.76, 0.776, 0.736, 0.74, 0.772, 0.74, 0.728, 0.752, 0.764, 0.76, 0.808, 0.768, 0.76, 0.776, 0.772, 0.764, 0.776, 0.752, 0.764, 0.78, 0.78, 0.764, 0.744, 0.788, 0.776, 0.76, 0.776, 0.776, 0.76, 0.78, 0.54, 0.96, 0.78, 0.784, 0.776, 0.764, 0.784, 0.776, 0.768, 0.78, 0.78, 0.732, 0.8, 0.788, 0.76, 0.78, 0.776, 0.768, 0.78, 0.784, 0.764, 0.768, 0.748, 0.752, 0.76, 0.796, 0.788, 0.764, 0.784, 0.776, 0.764, 0.78, 0.764, 0.736, 0.744, 0.76, 0.78, 0.784, 0.788, 0.776, 0.764, 0.776, 0.748, 0.736, 0.764, 0.772, 0.768, 0.756, 0.736, 0.72, 0.78, 0.78, 0.744, 0.76, 0.736, 0.744, 0.76, 0.796, 0.764, 0.58, 0.92, 0.764, 0.756, 0.768, 0.756, 0.736, 0.752, 0.768, 0.756, 0.768, 0.76, 0.748, 0.764, 0.76, 0.744, 0.756, 0.748, 0.752, 0.76, 0.756, 0.744, 0.76, 0.756, 0.748, 0.76, 0.752, 0.748, 0.764, 0.752, 0.744, 0.768, 0.76, 0.748, 0.76, 0.772, 0.752, 0.764, 0.764, 0.72, 0.748, 0.776, 0.748, 0.772, 0.768, 0.76, 0.752, 0.764, 0.756, 0.744, 0.768, 0.76, 0.752, 0.768, 0.764, 0.756, 0.636, 0.48, 1.012, 0.764, 0.78, 0.772, 0.756, 0.772, 0.768, 0.748, 0.752, 0.74, 0.76, 0.764, 0.764, 0.76, 0.736, 0.764, 0.744, 0.768, 0.764, 0.756, 0.744, 0.74, 0.78, 0.752, 0.776, 0.74, 0.716, 0.748, 0.448, 0.984, 0.768, 0.776, 0.76, 0.752, 0.768, 0.768, 0.752, 0.764, 0.736, 0.74, 0.764, 0.78, 0.764, 0.768, 0.768, 0.756, 0.76, 0.752, 0.732, 0.724, 0.752, 0.776, 0.744, 0.792, 0.76, 1.08]",,"[0.736, 0.772, 0.784, 0.776, 0.76, 0.76, 0.768, 0.768, 0.764, 0.756, 0.76, 0.764, 0.764, 0.756, 0.756, 0.764, 0.76, 0.752, 0.736, 0.744, 0.752, 0.752, 0.768, 0.776, 0.768, 0.76, 0.752, 0.764, 0.768, 0.764, 0.756, 0.76, 0.768, 0.768, 0.764, 0.756, 0.756, 0.76, 0.768, 0.768, 0.768, 0.768, 0.756, 0.74, 0.716, 0.756, 0.776, 0.768, 0.756, 0.752, 0.764, 0.764, 0.76, 0.748, 0.748, 0.752, 0.772, 0.764, 0.756, 0.756, 0.756, 0.764, 0.764, 0.756, 0.752, 0.764, 0.764, 0.756, 0.756, 0.756, 0.76, 0.76, 0.76, 0.764, 0.768, 0.772, 0.772, 0.764, 0.764, 0.78, 0.776, 0.768, 0.756, 0.768, 0.78, 0.776, 0.768, 0.76, 0.764, 0.76, 0.752, 0.752, 0.76, 0.776, 0.772, 0.764, 0.76, 0.76, 0.764, 0.768, 0.764, 0.76, 0.76, 0.768, 0.776, 0.776, 0.764, 0.76, 0.776, 0.78, 0.776, 0.768, 0.768, 0.78, 0.78, 0.776, 0.768, 0.776, 0.784, 0.792, 0.78, 0.772, 0.784, 0.776, 0.76, 0.744, 0.748, 0.756, 0.752, 0.768, 0.8, 0.8, 0.796, 0.78, 0.784, 0.788, 0.784, 0.784, 0.784, 0.776, 0.764, 0.756, 0.756, 0.76, 0.772, 0.772, 0.784, 0.8, 0.796, 0.788, 0.788, 0.788, 0.788, 0.78, 0.776, 0.776, 0.78, 0.776, 0.756, 0.756, 0.756, 0.756, 0.772, 0.78, 0.772, 0.768, 0.772, 0.792, 0.784, 0.764, 0.772, 0.776, 0.772, 0.764, 0.764, 0.772, 0.748, 0.736, 0.736, 0.744, 0.76, 0.78, 0.784, 0.776, 0.764, 0.768, 0.768, 0.764, 0.756, 0.752, 0.752, 0.756, 0.76, 0.756, 0.744, 0.736, 0.748, 0.752, 0.76, 0.76, 0.756, 0.756, 0.756, 0.752, 0.748, 0.748, 0.752, 0.756, 0.756, 0.748, 0.744, 0.752, 0.744, 0.732, 0.732, 0.744, 0.76, 0.76, 0.752, 0.74, 0.748, 0.748, 0.744, 0.74, 0.74, 0.748, 0.752, 0.752, 0.744, 0.74, 0.744, 0.752, 0.752, 0.736, 0.72, 0.744, 0.752, 0.756, 0.748, 0.744, 0.744, 0.744, 0.748, 0.752, 0.752, 0.748, 0.744, 0.752, 0.756, 0.752, 0.748, 0.74, 0.736, 0.736, 0.732, 0.728, 0.74, 0.756, 0.768, 0.768, 0.752, 0.74, 0.756, 0.756, 0.748, 0.736, 0.744, 0.752, 0.752, 0.744, 0.736, 0.736, 0.732, 0.732, 0.748, 0.76, 0.768, 0.768, 0.756, 0.748, 0.76, 0.764, 0.768, 0.756, 0.76, 0.768, 0.756, 0.744, 0.732, 0.74, 0.736, 0.724, 0.724, 0.724, 0.732, 0.748, 0.756, 0.76, 0.772, 0.776, 0.78, 0.772, 0.76, 0.756, 0.756, 0.752, 0.744, 0.74, 0.74, 0.744, 0.732, 0.74, 0.76, 0.768, 0.772, 0.772, 0.776, 0.78, 0.78, 0.78, 0.772, 0.756, 0.764, 0.772, 0.772, 0.752, 0.732, 0.752, 0.76, 0.764, 0.776, 0.776, 0.772, 0.772, 0.764, 0.756, 0.764, 0.768, 0.768, 0.764, 0.752, 0.744, 0.744, 0.752, 0.764, 0.772, 0.776, 0.768, 0.756, 0.748, 0.752, 0.74, 0.724, 0.724, 0.748, 0.768, 0.768, 0.76, 0.752, 0.744, 0.74, 0.74, 0.74, 0.752, 0.768, 0.772, 0.768, 0.76, 0.756, 0.756, 0.764, 0.764, 0.756, 0.748, 0.76, 0.76, 0.756, 0.752, 0.756, 0.76, 0.76, 0.756, 0.752, 0.756, 0.756, 0.752, 0.752, 0.756, 0.76, 0.752, 0.752, 0.752, 0.756, 0.76, 0.76, 0.756, 0.756, 0.764, 0.76, 0.756, 0.756, 0.764, 0.768, 0.764, 0.756, 0.756, 0.772, 0.768, 0.76, 0.756, 0.76, 0.768, 0.768, 0.764, 0.764, 0.772, 0.772, 0.764, 0.756, 0.752, 0.748, 0.74, 0.748, 0.768, 0.772, 0.776, 0.776, 0.764, 0.76, 0.768, 0.772, 0.768, 0.76, 0.764, 0.768, 0.748, 0.748, 0.756, 0.776, 0.78, 0.776, 0.76, 0.756, 0.768, 0.768, 0.76, 0.752, 0.764, 0.768, 0.768, 0.752, 0.744, 0.744, 0.74, 0.744, 0.776, 0.776, 0.772, 0.768, 0.756, 0.748, 0.756, 0.764, 0.764, 0.752, 0.752, 0.76, 0.76, 0.748, 0.74, 0.756, 0.76, 0.756, 0.756, 0.748, 0.744, 0.752, 0.756, 0.752, 0.744, 0.748, 0.756, 0.756, 0.748, 0.744, 0.744, 0.748, 0.752, 0.752, 0.748, 0.744, 0.752, 0.756, 0.752, 0.744, 0.744, 0.748, 0.756, 0.756, 0.752, 0.744, 0.748, 0.756, 0.756, 0.748, 0.74, 0.748, 0.752, 0.748, 0.748, 0.744, 0.744, 0.752, 0.756, 0.752, 0.752, 0.748, 0.744, 0.756, 0.76, 0.752, 0.744, 0.744, 0.748, 0.752, 0.756, 0.756, 0.756, 0.748, 0.744, 0.748, 0.752, 0.752, 0.748, 0.744, 0.744, 0.752, 0.756, 0.752, 0.744, 0.744, 0.748, 0.756, 0.756, 0.748, 0.744, 0.748, 0.756, 0.756, 0.752, 0.748, 0.748, 0.748, 0.756, 0.756, 0.752, 0.744, 0.752, 0.76, 0.76, 0.752, 0.748, 0.748, 0.752, 0.756, 0.756, 0.748, 0.748, 0.76, 0.756, 0.748, 0.74, 0.748, 0.756, 0.756, 0.748, 0.748, 0.748, 0.756, 0.756, 0.752, 0.748, 0.748, 0.76, 0.76, 0.756, 0.744, 0.752, 0.76, 0.76, 0.752, 0.748, 0.748, 0.756, 0.76, 0.752, 0.748, 0.744, 0.76, 0.76, 0.756, 0.748, 0.748, 0.752, 0.752, 0.748, 0.744, 0.744, 0.748, 0.752, 0.752, 0.744, 0.74, 0.748, 0.748, 0.744, 0.74, 0.74, 0.748, 0.748, 0.748, 0.744, 0.744, 0.748, 0.752, 0.756, 0.752, 0.744, 0.744, 0.752, 0.756, 0.748, 0.744, 0.74, 0.752, 0.752, 0.748, 0.74, 0.74, 0.744, 0.748, 0.748, 0.744, 0.74, 0.748, 0.752, 0.748, 0.74, 0.736, 0.744, 0.748, 0.748, 0.748, 0.744, 0.744, 0.752, 0.752, 0.748, 0.74, 0.744, 0.752, 0.752, 0.748, 0.744, 0.744, 0.748, 0.752, 0.748, 0.74, 0.74, 0.752, 0.756, 0.752, 0.74, 0.748, 0.756, 0.756, 0.752, 0.748, 0.748, 0.752, 0.752, 0.752, 0.744, 0.744, 0.756, 0.756, 0.752, 0.748, 0.748, 0.752, 0.756, 0.752, 0.752, 0.752, 0.756, 0.756, 0.756, 0.748, 0.744, 0.76, 0.76, 0.752, 0.744, 0.748, 0.756, 0.748, 0.748, 0.752, 0.752, 0.756, 0.752, 0.74, 0.736, 0.74, 0.768, 0.76, 0.74, 0.76, 0.756, 0.748, 0.748, 0.748, 0.744, 0.74, 0.736, 0.732, 0.72, 0.74, 0.764, 0.764, 0.772, 0.784, 0.796, 0.792, 0.772, 0.768, 0.768, 0.768, 0.768, 0.764, 0.744, 0.748, 0.756, 0.756, 0.752, 0.752, 0.756, 0.78, 0.792, 0.764, 0.772, 0.788, 0.78, 0.772, 0.764, 0.768, 0.768, 0.764, 0.756, 0.752, 0.752, 0.768, 0.772, 0.772, 0.76, 0.756, 0.772, 0.768, 0.764, 0.76, 0.736, 0.728, 0.808, 0.784, 0.74, 0.748, 0.752, 0.752, 0.76, 0.768, 0.776, 0.78, 0.788, 0.796, 0.772, 0.764, 0.784, 0.772, 0.76, 0.748, 0.74, 0.74, 0.756, 0.772, 0.776, 0.76, 0.76, 0.768, 0.76, 0.768, 0.78, 0.768, 0.76, 0.752, 0.752, 0.748, 0.748, 0.776, 0.788, 0.784, 0.776, 0.772, 0.772, 0.772, 0.76, 0.728, 0.728, 0.748, 0.796, 0.78, 0.756, 0.748, 0.748, 0.752, 0.768, 0.764, 0.76, 0.792, 0.788, 0.768, 0.76, 0.76, 0.772, 0.776, 0.772, 0.772, 0.764, 0.76, 0.768, 0.768, 0.764, 0.752, 0.756, 0.764, 0.764, 0.76, 0.752, 0.752, 0.756, 0.764, 0.764, 0.756, 0.752, 0.76, 0.764, 0.76, 0.748, 0.748, 0.76, 0.76, 0.756, 0.748, 0.752, 0.756, 0.756, 0.76, 0.752, 0.744, 0.752, 0.76, 0.76, 0.752, 0.748, 0.752, 0.756, 0.76, 0.76, 0.756, 0.752, 0.748, 0.756, 0.76, 0.76, 0.748, 0.744, 0.748, 0.752, 0.752, 0.748, 0.752, 0.756, 0.756, 0.748, 0.74, 0.752, 0.752, 0.748, 0.748, 0.744, 0.744, 0.752, 0.748, 0.744, 0.744, 0.752, 0.756, 0.752, 0.744, 0.74, 0.752, 0.748, 0.744, 0.744, 0.748, 0.752, 0.752, 0.744, 0.74, 0.74, 0.748, 0.752, 0.748, 0.74, 0.744, 0.756, 0.752, 0.748, 0.74, 0.744, 0.752, 0.752, 0.744, 0.736, 0.748, 0.752, 0.752, 0.748, 0.748, 0.752, 0.76, 0.756, 0.752, 0.744, 0.752, 0.76, 0.76, 0.752, 0.744, 0.752, 0.756, 0.76, 0.752, 0.752, 0.752, 0.76, 0.764, 0.76, 0.748, 0.748, 0.756, 0.756, 0.752, 0.74, 0.74, 0.76, 0.784, 0.764, 0.76, 0.76, 0.752, 0.756, 0.768, 0.764, 0.76, 0.752, 0.764, 0.768, 0.764, 0.752, 0.748, 0.752, 0.76, 0.764, 0.76, 0.756, 0.756, 0.768, 0.764, 0.76, 0.76, 0.76, 0.764, 0.764, 0.756, 0.748, 0.76, 0.764, 0.76, 0.752, 0.748, 0.752, 0.756, 0.756, 0.752, 0.748, 0.748, 0.748, 0.74, 0.732, 0.724, 0.748, 0.76, 0.756, 0.748, 0.748, 0.752, 0.748, 0.748, 0.744, 0.744, 0.752, 0.768, 0.768, 0.764, 0.76, 0.768, 0.768, 0.768, 0.76, 0.764, 0.772, 0.748, 0.736, 0.736, 0.756, 0.76, 0.74, 0.732, 0.732, 0.748, 0.756, 0.76, 0.76, 0.788, 0.796, 0.772, 0.76, 0.76, 0.772, 0.772, 0.768, 0.764, 0.768, 0.772, 0.756, 0.756, 0.764, 0.772, 0.78, 0.78, 0.768, 0.756, 0.744, 0.768, 0.784, 0.776, 0.764, 0.76, 0.772, 0.776, 0.772, 0.76, 0.768, 0.76, 0.608, 0.752, 0.912, 0.82, 0.78, 0.78, 0.776, 0.772, 0.764, 0.772, 0.78, 0.776, 0.772, 0.768, 0.776, 0.78, 0.776, 0.744, 0.756, 0.796, 0.788, 0.776, 0.76, 0.772, 0.776, 0.776, 0.768, 0.768, 0.776, 0.78, 0.78, 0.768, 0.764, 0.764, 0.752, 0.748, 0.752, 0.756, 0.772, 0.792, 0.788, 0.78, 0.764, 0.772, 0.78, 0.776, 0.768, 0.764, 0.776, 0.772, 0.76, 0.74, 0.736, 0.744, 0.756, 0.768, 0.78, 0.78, 0.784, 0.784, 0.78, 0.772, 0.764, 0.768, 0.768, 0.748, 0.74, 0.74, 0.76, 0.768, 0.768, 0.768, 0.76, 0.752, 0.736, 0.728, 0.728, 0.768, 0.78, 0.772, 0.748, 0.748, 0.756, 0.74, 0.736, 0.744, 0.756, 0.776, 0.792, 0.772, 0.688, 0.6, 0.892, 0.84, 0.76, 0.756, 0.76, 0.764, 0.756, 0.748, 0.736, 0.744, 0.756, 0.764, 0.76, 0.756, 0.764, 0.76, 0.756, 0.748, 0.756, 0.76, 0.76, 0.748, 0.744, 0.752, 0.748, 0.748, 0.748, 0.756, 0.756, 0.756, 0.748, 0.744, 0.756, 0.756, 0.752, 0.748, 0.752, 0.756, 0.752, 0.748, 0.748, 0.76, 0.756, 0.748, 0.744, 0.756, 0.764, 0.76, 0.752, 0.748, 0.756, 0.764, 0.768, 0.756, 0.756, 0.764, 0.764, 0.744, 0.72, 0.74, 0.76, 0.772, 0.752, 0.756, 0.768, 0.768, 0.764, 0.756, 0.752, 0.756, 0.76, 0.756, 0.752, 0.744, 0.756, 0.764, 0.76, 0.752, 0.756, 0.764, 0.764, 0.76, 0.756, 0.688, 0.592, 0.516, 0.996, 0.872, 0.764, 0.772, 0.776, 0.772, 0.76, 0.76, 0.768, 0.768, 0.76, 0.748, 0.748, 0.748, 0.74, 0.748, 0.76, 0.76, 0.764, 0.76, 0.76, 0.744, 0.74, 0.76, 0.752, 0.748, 0.764, 0.764, 0.76, 0.756, 0.748, 0.74, 0.74, 0.756, 0.772, 0.756, 0.76, 0.768, 0.748, 0.728, 0.716, 0.74, 0.6, 0.584, 0.944, 0.836, 0.768, 0.772, 0.764, 0.756, 0.752, 0.76, 0.768, 0.768, 0.76, 0.752, 0.76, 0.748, 0.736, 0.736, 0.748, 0.764, 0.776, 0.772, 0.764, 0.764, 0.768, 0.764, 0.756, 0.756, 0.76, 0.752, 0.744, 0.732, 0.724, 0.732, 0.752, 0.768, 0.764, 0.744, 0.776, 0.78, 0.76, 0.956, -3.432]",,,,,0.029247499781566558,0.04272570471875929,23,2.6047565118912797,,,,,0.021530863208097464,0.02423216054730612,21,1.5718562874251496,,,,
